Column1;Unnamed: 0;date;label;claim;tags;url;summary;poems;alt
139;450;30/07/2020;true; Says 1 in 5 Texans did not have health insurance coverage before the pandemic, and now nearly 1 in 3 Texans under the age of 65 don’t have access to health care insurance. ;['Health Care', 'Texas', 'Coronavirus', 'M.J. Hegar'];https://www.politifact.com/factchecks/2020/jul/30/mj-hegar/how-many-texans-cant-access-health-insurance-cover/;"The latest data on health insurance coverage shows that in 2018 about one in five Texans was uninsured, as Hegar said.
The number of Texans who ""don't have access"" to insurance coverage during the pandemic is harder to pin down, but her “nearly 1 in 3” remark reflects the latest available estimate.
";;
1017;34390;29/07/2020;false; Says the NIH 15 years ago published a study on chloroquine. It is effective against COVID-(1). ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/jul/29/facebook-posts/2005-chloroquine-study-had-nothing-do-covid-19-and/;"The 2005 study wasn’t published by the NIH and didn’t prove chloroquine was effective against “COVID-1” because that’s not a real disease.
The study found that chloroquine could inhibit the spread of Severe Acute Respiratory Syndrome in animal cell culture, and the authors said more research was needed.
There are currently no approved medications or treatments for COVID-19.
";;
1020;34511;28/07/2020;false; This virus has a cure. It is called hydroxychloroquine, zinc, and Zithromax. I know you people want to talk about a mask. Hello? You don’t need (a) mask. There is a cure. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Stella Immanuel'];https://www.politifact.com/factchecks/2020/jul/28/stella-immanuel/dont-fall-video-hydroxychloroquine-not-covid-19-cu/;"A video from Breitbart shows a group of doctors airing unproven conspiracy theories about the coronavirus. Before social media platforms removed it, the video was viewed millions of times. President Donald Trump retweeted it.
There is no known cure for COVID-19. And public health officials advise everyone to wear face masks in public to prevent the spread of the virus.
The Food and Drug Administration has not approved hydroxychloroquine for the prevention or treatment of COVID-19. Research on whether the drug could assuage symptoms is not conclusive.
";;
398;1233;28/07/2020;half-true; Social media posts claim the U.S. Postal Service says you should give mail in ballots at least 14 days roundtrip. So, if you plan to vote mail, election day isn’t November 3. It’s October 20th. ;['Elections', 'Public Health', 'Facebook Fact-checks', 'California', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/jul/28/facebook-posts/how-early-should-you-send-your-mail-ballot-make-su/;"Social media posts claimed Election Day is really Oct. 20, and not Nov. 3, for those who want to vote-by-mail.
They also said the U.S. Postal Service recommends allowing two weeks between the time you request your mail-in ballot and placing it in the mail so that it arrives on time. We found that part about the postal service is correct.
But we also found that some states allow far more time to receive a mail-in ballot than others.
And some states have ways to speed up the process, including drop off ballot boxes or allowing voters to drop off mail ballots at polling places.
We also found it’s best to check with your local election officials about deadlines.
";;
1021;34514;27/07/2020;false; The Trump administration has had zero unfulfilled equipment and supply requests from state governors. ;['Health Care', 'Public Health', 'Pundits', 'States', 'PunditFact', 'Coronavirus', 'Sean Hannity'];https://www.politifact.com/factchecks/2020/jul/27/sean-hannity/no-trump-administration-hasnt-fulfilled-every-stat/;"Representatives from multiple states said they made requests for coronavirus tests or other critical supplies that the federal government has yet to fill or never filled.
Representatives from Oregon, North Carolina and Washington described difficulties scaling up testing and getting protective gear for frontline workers.
Maryland Gov. Larry Hogan, the chair of the National Governors Association, said “it’s obviously not the case” that governors have everything they need.
";;
399;1234;27/07/2020;half-true; Under the leadership of @WVGovernor Justice, West Virginia now has the highest rate of COVID-19 spread from person to person than any other state. ;['West Virginia', 'Public Health', 'Coronavirus', 'West Virginia Democratic Party'];https://www.politifact.com/factchecks/2020/jul/27/west-virginia-democratic-party/fact-checking-wv-democratic-partys-tweet-covid-19-/;"On the day the tweet was posted, West Virginia did have the highest rate of transmission of coronavirus, according to a WVU scientist.
However, using this metric communicates only one part of the picture about how hard West Virginia is getting hit by the coronavirus.
Among other measurements, the absolute number of coronavirus cases ranks far below the level seen in current hot-spot states like Arizona, Florida, and Texas. And the state’s positivity rate for test results is close to the low level that experts like to see.
";;
140;453;23/07/2020;true; Taxpayers spent $70,000,000 to develop this drug ( remdesivir). ;['Drugs', 'Health Care', 'Wisconsin', 'Coronavirus', 'Public Citizen'];https://www.politifact.com/factchecks/2020/jul/23/public-citizen/yes-taxpayers-have-sunk-least-70-million-developin/;"When the drug that would come to be known as remdesivir was identified as a possible treatment for the Ebola virus, the Department of Defense paid Gilead to develop it, to the tune of $34.5 million today
A $6 million grant from the National Institutes of Health was awarded to researchers at the University of North Carolina to speed the development of remdesivir
NIH also sunk $30 million into the clinical trial to observe how remdesivir acted against COVID-19 earlier this spring
Both the Department of Defense and NIH are federal agencies whose budgets stem from tax dollars
";;
1024;34520;22/07/2020;false; Quotes President Donald Trump as saying, Everybody says I’ve done a tremendous job with COVID… I think a little gratitude would be nice. Maybe a big ‘Thank you Mr. President’ is called for. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/jul/22/facebook-posts/no-evidence-trump-actually-said-during-pandemic/;"This quote can only be found in two opinion pieces that were originally published by the News-Times in Connecticut.
Trump didn’t say this quote on the two dates the opinion pieces claimed he did, and there is no evidence he’s ever said it.
The newspaper has clarified its post to say it cannot confirm the quote.
";;
270;762;22/07/2020;mostly-true; I, all the way back in January, warned (President Trump that) this pandemic was coming. I talked about what we needed to do. ;['Public Health', 'Coronavirus', 'Joe Biden'];https://www.politifact.com/factchecks/2020/jul/22/joe-biden/fact-checking-what-joe-biden-said-about-coronaviru/;" Biden expressed concern about the coronavirus weeks before Trump did, and as early as January, he recommended following the Obama administration’s approach on Ebola, including international cooperation and the use of sound science.
 In a January op-ed, Biden referred to “the possibility of a pandemic” and said the number of cases would increase, though he was not more specific on timing or steps to counteract the virus. 
 Biden offered his first detailed plan on March 12, the day after the World Health Organization declared COVID-19 a pandemic.
";;
1025;34525;20/07/2020;false; We have one of the lowest mortality rates in the world from COVID-19. ;['Public Health', 'Coronavirus', 'Donald Trump'];https://www.politifact.com/factchecks/2020/jul/20/donald-trump/donald-trump-wrong-say-us-has-one-lowest-mortality/;" The United States doesn’t have one of the world’s lowest mortality rates from the coronavirus. No fewer than 15 advanced, industrialized nations currently have a lower mortality rate, as do a host of other countries, including Brazil, Mexico, South Africa, Russia, Turkey, Argentina, and India.
 Another measurement called the case-fatality rate, which Trump incorrectly referred to as the “mortality rate,” also doesn’t place the United States at or near the bottom internationally.
";;
